"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000127824",5185.51943228041,0.429089033825311,0.115579963847175,3.71248631287574,0.000205233162724894,0.00128974409890422
"ENSG00000077684",372.039229697098,-0.653118073320168,0.175941238956626,-3.71213751360008,0.000205516271371967,0.00129093697832287
"ENSG00000171016",537.576950881309,0.57023966023013,0.153631526318262,3.71173595612678,0.000205842656324259,0.0012924004892083
"ENSG00000102897",1182.59941600244,-0.477858474325829,0.128765324726088,-3.71108041192252,0.000206376527484946,0.00129516480151323
"ENSG00000144840",770.824810979874,-0.5546855556624,0.149472826300835,-3.71094579121704,0.000206486322601368,0.00129526642436887
"ENSG00000182134",493.569164876784,-0.593683168139741,0.160000412232593,-3.71051024091551,0.000206841928508498,0.00129674308995042
"ENSG00000240344",836.146174782201,0.517718096479412,0.139530560211865,3.71042799293075,0.000206909144573676,0.00129674308995042
"ENSG00000055118",111.723806253814,1.12930143597617,0.304391447500684,3.71003011171537,0.00020723459745948,0.00129819482102503
"ENSG00000103196",387.515202268925,0.635382232036371,0.171345944451059,3.70818366359324,0.000208751230307861,0.00130710385746614
"ENSG00000084764",662.556601219515,0.590284966864536,0.159206855693982,3.70766047913883,0.000209182854427149,0.00130921408392713
"ENSG00000115009",13.1248972906328,-3.23340046362334,0.87229051911071,-3.70679308416622,0.000209900297465903,0.00131308957799348
"ENSG00000119004",253.43063397518,-0.735589784753701,0.198455757291336,-3.70656812779609,0.000210086741268794,0.00131308957799348
"ENSG00000155158",329.744272737904,-0.7031023217691,0.189686582454815,-3.70665290433278,0.000210016460234095,0.00131308957799348
"ENSG00000103150",157.073716705333,-0.899757572731916,0.242889082185171,-3.70439693969434,0.000211894233818152,0.00132378889732532
"ENSG00000129824",3608.68091543994,-0.469983862370055,0.126980942206944,-3.70121574310035,0.000214568939365504,0.00133989394536997
"ENSG00000204262",145.27710386556,0.928118296627306,0.250869918350038,3.69959978753733,0.000215939723523466,0.00134784568972383
"ENSG00000073711",472.074065635591,0.650121668570441,0.175755902186335,3.6990033363499,0.000216447756062029,0.00135040759620665
"ENSG00000112695",1837.24810832629,-0.437259759680946,0.118215047384709,-3.69885026783404,0.000216578314357074,0.00135061321048814
"ENSG00000125249",775.926417551181,0.571594255399165,0.154552443317369,3.69838381801195,0.000216976624309918,0.00135248762486515
"ENSG00000157827",134.921767720467,1.06415627741347,0.287747880294697,3.69822455798323,0.000217112776768034,0.00135272697204685
"ENSG00000008277",499.811061169208,-0.591655284019452,0.160000794737817,-3.6978271576023,0.000217452866899815,0.00135423617108895
"ENSG00000122406",15554.4024319361,-0.375388666737816,0.101536104364171,-3.69709542323431,0.000218080384535194,0.00135716640073195
"ENSG00000144161",744.455314940379,-0.513477041462105,0.138888320042771,-3.6970498405048,0.000218119531379379,0.00135716640073195
"ENSG00000093072",63.6056995408584,-1.37801572596609,0.372764235239714,-3.69674876421533,0.000218378264066919,0.00135816558119462
"ENSG00000100320",2036.99413550185,0.430441128003131,0.11644556086692,3.69650096404329,0.000218591429581813,0.00135888059413887
"ENSG00000064270",649.56982781673,-0.558627035629514,0.151244640687595,-3.69353276314361,0.000221160000732159,0.0013742308442441
"ENSG00000115657",128.481644401197,0.970844944252154,0.262916447577542,3.69259874457197,0.000221974109009998,0.00137867043109531
"ENSG00000130766",525.645859898245,-0.761321472934118,0.206228481056843,-3.69164079099371,0.000222812001282706,0.00138325368943476
"ENSG00000173992",544.230017019834,-0.693776714828214,0.18800245026263,-3.69025357839243,0.000224030617283662,0.00139019537308131
"ENSG00000156234",18.6208662459505,2.61916454565487,0.709850875961813,3.68973911894668,0.000224484139505182,0.0013923852633226
"ENSG00000135537",175.581777722609,-0.857582000909377,0.23248711870072,-3.6887291033674,0.000225377027666397,0.00139714819638968
"ENSG00000176454",278.454413814988,0.81191572075332,0.220112351659456,3.6886422530684,0.000225453961738557,0.00139714819638968
"ENSG00000205269",346.403483105872,0.732362760752459,0.198579138056509,3.68801460173553,0.000226010683535842,0.00139997127966382
"ENSG00000187801",360.624029098625,-0.673185452961476,0.182579811800203,-3.68707496367748,0.000226846547505432,0.00140452014513654
"ENSG00000189046",674.040783476418,-0.53117389418413,0.144117355595846,-3.68570386257796,0.000228071430836071,0.00141147247759819
"ENSG00000170364",598.252158062082,-0.546359421519483,0.148358875915361,-3.68268779436683,0.000230787738025736,0.0014276444876174
"ENSG00000107798",1214.21824015687,-0.540049712874637,0.14667334209532,-3.68198955010972,0.000231420898632454,0.00143092153497583
"ENSG00000188846",12103.8489908795,-0.364393506037968,0.0989699301740973,-3.68186079748633,0.000231537828035213,0.00143100512029981
"ENSG00000139645",2313.92192570633,0.4142099620553,0.112506510828608,3.68165325726176,0.000231726426780761,0.00143153138115722
"ENSG00000183317",228.780264887409,-0.848378007979288,0.230463328580599,-3.68118439147939,0.000232153031688498,0.00143288744536371
"ENSG00000198157",1350.23458291299,-0.58032044228964,0.157641991156947,-3.68125547026286,0.000232088312176832,0.00143288744536371
"ENSG00000172590",459.114855850643,-0.60083945793196,0.163228456510838,-3.68097248957364,0.000232346075693101,0.00143343958780256
"ENSG00000158161",671.815802984245,-0.571590544112551,0.155299145277912,-3.68057752725989,0.000232706291036503,0.00143502212805843
"ENSG00000276547",259.234947424793,0.758332773832009,0.206050747013232,3.68032042991484,0.000232941051668219,0.00143582996569479
"ENSG00000100216",1551.56439911035,-0.468932474443982,0.127440164657664,-3.67962859828101,0.000233573880885338,0.00143908965435944
"ENSG00000066136",721.769881467145,-0.528993750393902,0.143774729438857,-3.67932356721191,0.000233853409730645,0.00144017066482095
"ENSG00000109670",660.152257455528,0.534286582442398,0.145218715774047,3.67918542451319,0.000233980106211709,0.00144030992426941
"ENSG00000130810",121.735050706272,1.00725787865236,0.273837073840567,3.67831084566294,0.000234783715235081,0.00144461407355405
"ENSG00000198015",4126.44915524753,0.498458876402037,0.135541477696523,3.67753756911287,0.000235496398966428,0.00144835518617664
"ENSG00000196782",776.47588071705,0.51151058445592,0.139123779241421,3.6766582049809,0.000236309324054972,0.0014527092075845
"ENSG00000168077",65.1278049789289,1.32231551662033,0.359807901403518,3.67505969563848,0.000237793808120349,0.00146118593106989
"ENSG00000116141",263.385568821472,-0.71574289253298,0.194784322361013,-3.67454055776842,0.000238277793923825,0.00146351003653701
"ENSG00000160796",1820.59470537877,0.424685117296563,0.115607875033908,3.67349643933858,0.000239254012713226,0.00146885404965644
"ENSG00000112787",1165.62753838034,0.522070488935633,0.142146353684837,3.67276736547989,0.000239937898044147,0.0014723993938514
"ENSG00000141458",1552.1465222451,-0.489440669071177,0.133285552437507,-3.67212094724713,0.000240545784318899,0.00147547542704119
"ENSG00000130829",177.090982243165,0.90519433120455,0.246565668929816,3.67120992607536,0.000241404954446709,0.00147982083866363
"ENSG00000186814",562.025892415695,-0.569393918185818,0.155099897474659,-3.67114309845916,0.000241468091754768,0.00147982083866363
"ENSG00000160188",180.402770032035,-0.85346312806103,0.232508100614636,-3.67068126144808,0.000241904849184255,0.00148184121425928
"ENSG00000090266",467.316910714287,-0.812488294322301,0.221404275439435,-3.66970462837587,0.000242830889073996,0.001486855682746
"ENSG00000275395",98.7452232922114,-1.12086796888217,0.305453406436579,-3.669521914842,0.00024300450624345,0.00148726066227194
"ENSG00000131871",858.775177936081,-0.52073407393887,0.141924893714411,-3.66908200746458,0.000243422990715188,0.00148916328272183
"ENSG00000171490",4842.11488915496,-0.409660131870246,0.111678908781676,-3.66819604828967,0.00024426785757023,0.0014936715037812
"ENSG00000183576",2046.31330356907,0.417175431061441,0.113741323058763,3.66775609640055,0.000244688425146533,0.00149558234415977
"ENSG00000139112",1267.00346286556,0.475822842311642,0.129746068380874,3.66733919763062,0.000245087582049181,0.00149736068891681
"ENSG00000147144",261.861220796134,0.725242219554409,0.197795357033044,3.66662913848503,0.000245768829779024,0.00150086013525249
"ENSG00000164638",157.182816906347,0.921218595590963,0.251322514198071,3.66548376507541,0.000246871473146364,0.00150692873639144
"ENSG00000111271",501.849869439655,-0.574420554892852,0.156738101686634,-3.66484312819667,0.000247490231861127,0.00151003960691988
"ENSG00000143842",458.342797745695,0.616836671645306,0.168354859329784,3.66390773691306,0.0002483962919716,0.00151489990670031
"ENSG00000167566",176.389796852387,0.904863551054642,0.247055975519883,3.66258516577276,0.000249682701756013,0.00152207454929503
"ENSG00000136267",479.822496373721,-0.627131496610123,0.171309832133183,-3.66080270350487,0.000251426315874112,0.00153135447141988
"ENSG00000164347",2147.68669209359,-0.560688243056451,0.153158622705153,-3.66083367134892,0.000251395925728346,0.00153135447141988
"ENSG00000166323",170.117436545723,-0.870623891549595,0.237849194962951,-3.66040293592421,0.000251818935329925,0.00153307101939969
"ENSG00000166123",3273.47544465306,0.441645931597702,0.120687120795535,3.65942884946213,0.000252778013242731,0.00153823313423611
"ENSG00000169925",1800.23106483237,0.424163943726896,0.116002428123516,3.65650918337036,0.000255673255876607,0.00155516769882219
"ENSG00000187837",885.147227142469,-0.520004404761996,0.142235651146781,-3.6559357697556,0.000256245513908169,0.00155796371768948
"ENSG00000115053",40875.2624713249,-0.36330055293597,0.0993962072544444,-3.65507460466733,0.000257107200349804,0.00156251622241572
"ENSG00000130713",1194.9280112171,-0.456879858009604,0.125017515358106,-3.65452678131458,0.000257656768569113,0.00156516872847208
"ENSG00000070047",1847.89193416985,0.428331905620928,0.117214283865628,3.65426372533198,0.000257921053683552,0.00156608667875077
"ENSG00000204977",351.866013021219,0.640527330634146,0.175388900297265,3.65204029188006,0.000260165052076351,0.00157901929413708
"ENSG00000163029",1549.69869016616,-0.477901125872122,0.130910629746904,-3.6505906876781,0.000261637907759859,0.00158726232686582
"ENSG00000170855",966.507270620082,-0.491465768140066,0.134660416694177,-3.6496676618506,0.000262579808675373,0.00159227843665636
"ENSG00000164967",262.132876269618,-0.80841495173435,0.221519939620331,-3.64940037957719,0.000262853149643281,0.00159323779446505
"ENSG00000101577",1213.96142720022,0.481892568994226,0.132078649825566,3.64852737085557,0.000263747807339044,0.00159796066460495
"ENSG00000094804",1626.35009661048,-0.473950502924287,0.12997934233089,-3.64635252360137,0.000265989016896181,0.00161083414258615
"ENSG00000178105",1852.38605438077,-0.452430973401887,0.124083889703418,-3.64617013927656,0.000266177775549068,0.00161127211638145
"ENSG00000139437",645.975335021384,-0.529658246383092,0.145275434043185,-3.64588995979627,0.000266467991935353,0.00161232359965082
"ENSG00000184924",262.132668055474,-0.721021373252061,0.197780136727144,-3.64557020327464,0.000266799565566908,0.00161362429559217
"ENSG00000100600",1400.35572921443,-0.509337435483784,0.139722458888514,-3.64535121651551,0.000267026868429482,0.00161429349293454
"ENSG00000197093",46.2460846821555,1.66896752720831,0.457879174500929,3.64499549259348,0.000267396488088678,0.00161582209701796
"ENSG00000135709",459.797318765881,0.591786202555947,0.162445987676066,3.64297211043481,0.00026950804911173,0.00162787096621917
"ENSG00000180425",1139.08976020632,-0.457639603723096,0.125639401198366,-3.64248475683637,0.000270018972044126,0.00163024543418264
"ENSG00000076641",363.24562481129,0.639629669797741,0.175708428771904,3.64029019136058,0.000272330939984889,0.00164348693742298
"ENSG00000114853",288.148998267883,0.692835501919091,0.190349385856141,3.63980949454027,0.000272839823619573,0.00164584022635033
"ENSG00000106992",264.563654731751,0.722030675560345,0.198527396445957,3.63693217402817,0.000275904544404335,0.00166360221588984
"ENSG00000103249",361.414102477687,0.656708513619455,0.180824808603753,3.63173902237343,0.000281517743427176,0.00169670842053365
"ENSG00000109790",683.120164856477,0.524879702752175,0.14464193875583,3.62882098558029,0.000284718582074301,0.00171525282487775
"ENSG00000160216",3182.56405153429,-0.40342121583053,0.111222293101167,-3.62716146720319,0.000286554110808571,0.00172555952365927
"ENSG00000160551",2938.84418189499,0.502679848096278,0.138637273339986,3.62586363671144,0.0002879973097723,0.00173349576886867
"ENSG00000165264",522.824500524238,-0.559574727876204,0.154421801248338,-3.62367698960012,0.000290444292692195,0.00174746440098896
"ENSG00000235173",697.660297975682,-0.549972131587556,0.151825322083134,-3.62240055902144,0.000291881680352934,0.00175534927975832
"ENSG00000088038",2071.71048045605,0.425954717993491,0.117609571260306,3.62176915899747,0.000292595160333755,0.00175887568579431
"ENSG00000137168",955.019951175765,-0.521579382541572,0.144035922120992,-3.62117570992768,0.000293267244919589,0.00176215029752378
"ENSG00000185009",3461.92424752388,-0.409202766741462,0.113025545232607,-3.62044497019963,0.000294096798568372,0.00176636783792931
"ENSG00000101474",2753.85833415228,-0.418104664720409,0.115491605570974,-3.62021692099057,0.000294356135292286,0.00176715843825365
"ENSG00000157214",19015.282486155,-0.437854442249796,0.120963006183353,-3.61973843131929,0.000294900968375765,0.00176966157865735
"ENSG00000169604",262.473690719937,0.707716984975884,0.195596449577118,3.61825067124673,0.00029660104945357,0.00177909203395687
"ENSG00000185721",835.278592637197,-0.512833575979598,0.141787900440291,-3.61690648064543,0.000298144961535493,0.00178757797995154
"ENSG00000139719",253.182735252332,-0.725222864580499,0.2005291133085,-3.61654650846032,0.000298559694763005,0.00178928932703788
"ENSG00000154359",1432.39165768562,0.446614997385999,0.123582717045548,3.61389527648426,0.000301630933074933,0.00180691292289651
"ENSG00000150779",811.711926717839,-0.576486345265347,0.159593126242265,-3.61222540618843,0.00030358050294354,0.00181780484627118
"ENSG00000164163",4660.38430679177,-0.451584057089079,0.125036894063814,-3.61160648199249,0.000304306088162685,0.00182136143944431
"ENSG00000134030",331.374991037335,0.66527310565987,0.184252221617607,3.6106653142048,0.000305412563162169,0.00182719370905236
"ENSG00000015568",19.1999704531668,3.11033207981501,0.861459480980928,3.6105378703051,0.000305562680654682,0.00182730180419165
"ENSG00000145293",1628.92508856562,-0.436533556730643,0.120947540538195,-3.60928014565775,0.00030704787769336,0.0018353902943934
"ENSG00000176155",1479.4663892946,-0.436821691120516,0.121038747642207,-3.60894093527613,0.000307449593563077,0.00183699804651376
"ENSG00000162869",431.852564373659,0.62244016469435,0.172519523393742,3.60794043740635,0.000308637318999577,0.00184329875714983
"ENSG00000146540",704.196387786572,-0.707826280581364,0.196235903065683,-3.60701721511401,0.000309737117933037,0.0018490691276779
"ENSG00000107679",1179.71739228332,0.457094272825506,0.126806426517516,3.60466173031353,0.000312559762163078,0.00186511513101021
